,Action,Pole_Angle,Pole_Angular_Velocity,Q_Value_0,Q_Value_1
0,0,-0.41887903213500977,-4.0,-7.152079105377197,-17.775142669677734
1,0,-0.41887903213500977,-3.919191919191919,-6.779559135437012,-17.278953552246094
2,0,-0.41887903213500977,-3.8383838383838382,-6.407118320465088,-16.782682418823242
3,0,-0.41887903213500977,-3.757575757575758,-6.031599521636963,-16.28327178955078
4,0,-0.41887903213500977,-3.676767676767677,-5.654819965362549,-15.782578468322754
5,0,-0.41887903213500977,-3.595959595959596,-5.275974750518799,-15.279183387756348
6,0,-0.41887903213500977,-3.515151515151515,-4.888848304748535,-14.768033981323242
7,0,-0.41887903213500977,-3.4343434343434343,-4.489760875701904,-14.249237060546875
8,0,-0.41887903213500977,-3.3535353535353534,-4.087409496307373,-13.726223945617676
9,0,-0.41887903213500977,-3.2727272727272725,-3.6662721633911133,-13.182689666748047
10,0,-0.41887903213500977,-3.191919191919192,-3.223710536956787,-12.620726585388184
11,0,-0.41887903213500977,-3.111111111111111,-2.760179042816162,-12.040722846984863
12,0,-0.41887903213500977,-3.0303030303030303,-2.2857465744018555,-11.447661399841309
13,0,-0.41887903213500977,-2.9494949494949494,-1.8049265146255493,-10.848624229431152
14,0,-0.41887903213500977,-2.8686868686868685,-1.3171855211257935,-10.239523887634277
15,0,-0.41887903213500977,-2.787878787878788,-0.8268500566482544,-9.626388549804688
16,0,-0.41887903213500977,-2.7070707070707067,-0.3321262300014496,-9.008086204528809
17,0,-0.41887903213500977,-2.6262626262626263,0.17286434769630432,-8.378673553466797
18,0,-0.41887903213500977,-2.5454545454545454,0.6824291944503784,-7.743991374969482
19,0,-0.41887903213500977,-2.4646464646464645,1.1930292844772339,-7.107888221740723
20,0,-0.41887903213500977,-2.3838383838383836,1.7036322355270386,-6.471786022186279
21,0,-0.41887903213500977,-2.3030303030303028,2.2142348289489746,-5.835682392120361
22,0,-0.41887903213500977,-2.2222222222222223,2.725069999694824,-5.199363708496094
23,0,-0.41887903213500977,-2.141414141414141,3.238156795501709,-4.560952186584473
24,0,-0.41887903213500977,-2.0606060606060606,3.752589702606201,-3.922105550765991
25,0,-0.41887903213500977,-1.9797979797979797,4.269505023956299,-3.2824594974517822
26,0,-0.41887903213500977,-1.8989898989898988,4.786380767822266,-2.64281964302063
27,0,-0.41887903213500977,-1.818181818181818,5.314316749572754,-1.9992417097091675
28,0,-0.41887903213500977,-1.737373737373737,5.847264766693115,-1.3506864309310913
29,0,-0.41887903213500977,-1.6565656565656566,6.377494812011719,-0.6950386166572571
30,0,-0.41887903213500977,-1.5757575757575757,6.920934200286865,-0.025521591305732727
31,0,-0.41887903213500977,-1.4949494949494948,7.468541145324707,0.6536309123039246
32,0,-0.41887903213500977,-1.414141414141414,8.03246784210205,1.3526874780654907
33,0,-0.41887903213500977,-1.333333333333333,8.60357666015625,2.0575273036956787
34,0,-0.41887903213500977,-1.2525252525252522,9.162712097167969,2.7625696659088135
35,0,-0.41887903213500977,-1.1717171717171713,9.704790115356445,3.467400312423706
36,0,-0.41887903213500977,-1.0909090909090908,10.230345726013184,4.169442653656006
37,0,-0.41887903213500977,-1.01010101010101,10.755902290344238,4.871487140655518
38,0,-0.41887903213500977,-0.9292929292929291,11.282942771911621,5.574195861816406
39,0,-0.41887903213500977,-0.8484848484848482,11.81832504272461,6.280649662017822
40,0,-0.41887903213500977,-0.7676767676767673,12.353706359863281,6.98710298538208
41,0,-0.41887903213500977,-0.6868686868686864,12.85585880279541,7.676464080810547
42,0,-0.41887903213500977,-0.606060606060606,13.331921577453613,8.351841926574707
43,0,-0.41887903213500977,-0.5252525252525251,13.807984352111816,9.0272216796875
44,0,-0.41887903213500977,-0.4444444444444442,14.281615257263184,9.701424598693848
45,0,-0.41887903213500977,-0.3636363636363633,14.713754653930664,10.355328559875488
46,0,-0.41887903213500977,-0.28282828282828243,15.131490707397461,10.981618881225586
47,0,-0.41887903213500977,-0.20202020202020154,15.53593635559082,11.591358184814453
48,0,-0.41887903213500977,-0.1212121212121211,15.92259407043457,12.189310073852539
49,0,-0.41887903213500977,-0.04040404040404022,16.30799102783203,12.789460182189941
50,0,-0.41887903213500977,0.040404040404040664,16.692550659179688,13.380705833435059
51,0,-0.41887903213500977,0.12121212121212199,17.048011779785156,13.936041831970215
52,0,-0.41887903213500977,0.20202020202020243,17.376983642578125,14.464150428771973
53,0,-0.41887903213500977,0.2828282828282829,17.71474838256836,14.99979305267334
54,0,-0.41887903213500977,0.3636363636363642,18.0467472076416,15.514798164367676
55,0,-0.41887903213500977,0.44444444444444464,18.367168426513672,16.016666412353516
56,0,-0.41887903213500977,0.525252525252526,18.692922592163086,16.525381088256836
57,0,-0.41887903213500977,0.6060606060606064,19.013492584228516,17.02280616760254
58,0,-0.41887903213500977,0.6868686868686869,19.335948944091797,17.454816818237305
59,0,-0.41887903213500977,0.7676767676767682,19.6595516204834,17.88108253479004
60,0,-0.41887903213500977,0.8484848484848486,19.981555938720703,18.292205810546875
61,0,-0.41887903213500977,0.92929292929293,20.2678165435791,18.634815216064453
62,0,-0.41887903213500977,1.0101010101010104,20.521347045898438,18.935348510742188
63,0,-0.41887903213500977,1.0909090909090917,20.760997772216797,19.2289981842041
64,0,-0.41887903213500977,1.1717171717171722,20.999711990356445,19.522815704345703
65,0,-0.41887903213500977,1.2525252525252526,21.217443466186523,19.796571731567383
66,0,-0.41887903213500977,1.333333333333334,21.41634750366211,20.046817779541016
67,0,-0.41887903213500977,1.4141414141414144,21.61511993408203,20.29609489440918
