,Action,Pole_Angle,Pole_Angular_Velocity,Q_Value_0,Q_Value_1
0,0,-0.41887903213500977,-4.0,-9.447892189025879,-18.157922744750977
1,0,-0.41887903213500977,-3.919191919191919,-9.06096363067627,-17.685768127441406
2,0,-0.41887903213500977,-3.8383838383838382,-8.671735763549805,-17.212072372436523
3,0,-0.41887903213500977,-3.757575757575758,-8.281341552734375,-16.73719024658203
4,0,-0.41887903213500977,-3.676767676767677,-7.887845039367676,-16.259140014648438
5,0,-0.41887903213500977,-3.595959595959596,-7.49434757232666,-15.781099319458008
6,0,-0.41887903213500977,-3.515151515151515,-7.0988006591796875,-15.300418853759766
7,0,-0.41887903213500977,-3.4343434343434343,-6.692237854003906,-14.80781364440918
8,0,-0.41887903213500977,-3.3535353535353534,-6.276536464691162,-14.306715965270996
9,0,-0.41887903213500977,-3.2727272727272725,-5.85399055480957,-13.797858238220215
10,0,-0.41887903213500977,-3.191919191919192,-5.427630424499512,-13.282709121704102
11,0,-0.41887903213500977,-3.111111111111111,-4.995296478271484,-12.76007080078125
12,0,-0.41887903213500977,-3.0303030303030303,-4.556275844573975,-12.228963851928711
13,0,-0.41887903213500977,-2.9494949494949494,-4.116883277893066,-11.697285652160645
14,0,-0.41887903213500977,-2.8686868686868685,-3.6750850677490234,-11.16201114654541
15,0,-0.41887903213500977,-2.787878787878788,-3.2223949432373047,-10.620684623718262
16,0,-0.41887903213500977,-2.7070707070707067,-2.7599916458129883,-10.06989860534668
17,0,-0.41887903213500977,-2.6262626262626263,-2.2670607566833496,-9.489956855773926
18,0,-0.41887903213500977,-2.5454545454545454,-1.7465152740478516,-8.882368087768555
19,0,-0.41887903213500977,-2.4646464646464645,-1.2198095321655273,-8.269647598266602
20,0,-0.41887903213500977,-2.3838383838383836,-0.6864567399024963,-7.651894569396973
21,0,-0.41887903213500977,-2.3030303030303028,-0.1506219506263733,-7.0314764976501465
22,0,-0.41887903213500977,-2.2222222222222223,0.3900875449180603,-6.406101226806641
23,0,-0.41887903213500977,-2.141414141414141,0.9363879561424255,-5.778314590454102
24,0,-0.41887903213500977,-2.0606060606060606,1.4911794662475586,-5.143961429595947
25,0,-0.41887903213500977,-1.9797979797979797,2.0461063385009766,-4.509401798248291
26,0,-0.41887903213500977,-1.8989898989898988,2.605856418609619,-3.868879795074463
27,0,-0.41887903213500977,-1.818181818181818,3.168332815170288,-3.224780559539795
28,0,-0.41887903213500977,-1.737373737373737,3.74066424369812,-2.567411422729492
29,0,-0.41887903213500977,-1.6565656565656566,4.320626258850098,-1.9048056602478027
30,0,-0.41887903213500977,-1.5757575757575757,4.908306121826172,-1.2409729957580566
31,0,-0.41887903213500977,-1.4949494949494948,5.494207859039307,-0.5691523551940918
32,0,-0.41887903213500977,-1.414141414141414,6.087909698486328,0.11685656011104584
33,0,-0.41887903213500977,-1.333333333333333,6.688195705413818,0.812981128692627
34,0,-0.41887903213500977,-1.2525252525252522,7.297310829162598,1.5152301788330078
35,0,-0.41887903213500977,-1.1717171717171713,7.9206953048706055,2.2241501808166504
36,0,-0.41887903213500977,-1.0909090909090908,8.548413276672363,2.9359612464904785
37,0,-0.41887903213500977,-1.01010101010101,9.141866683959961,3.644073009490967
38,0,-0.41887903213500977,-0.9292929292929291,9.73127269744873,4.351542949676514
39,0,-0.41887903213500977,-0.8484848484848482,10.3206787109375,5.059012413024902
40,0,-0.41887903213500977,-0.7676767676767673,10.91008472442627,5.766483306884766
41,0,-0.41887903213500977,-0.6868686868686864,11.507331848144531,6.4779181480407715
42,0,-0.41887903213500977,-0.606060606060606,12.074433326721191,7.178274631500244
43,0,-0.41887903213500977,-0.5252525252525251,12.610396385192871,7.866477966308594
44,0,-0.41887903213500977,-0.4444444444444442,13.145647048950195,8.555340766906738
45,0,-0.41887903213500977,-0.3636363636363633,13.627790451049805,9.224499702453613
46,0,-0.41887903213500977,-0.28282828282828243,14.101472854614258,9.886734008789062
47,0,-0.41887903213500977,-0.20202020202020154,14.562030792236328,10.526227951049805
48,0,-0.41887903213500977,-0.1212121212121211,15.01259708404541,11.157068252563477
49,0,-0.41887903213500977,-0.04040404040404022,15.461101531982422,11.790578842163086
50,0,-0.41887903213500977,0.040404040404040664,15.90308952331543,12.419673919677734
51,0,-0.41887903213500977,0.12121212121212199,16.351547241210938,13.055944442749023
52,0,-0.41887903213500977,0.20202020202020243,16.775529861450195,13.661157608032227
53,0,-0.41887903213500977,0.2828282828282829,17.16876983642578,14.241434097290039
54,0,-0.41887903213500977,0.3636363636363642,17.543054580688477,14.81072998046875
55,0,-0.41887903213500977,0.44444444444444464,17.916271209716797,15.368955612182617
56,0,-0.41887903213500977,0.525252525252526,18.28640365600586,15.925955772399902
57,0,-0.41887903213500977,0.6060606060606064,18.637178421020508,16.46506118774414
58,0,-0.41887903213500977,0.6868686868686869,18.993423461914062,16.977571487426758
59,0,-0.41887903213500977,0.7676767676767682,19.34880256652832,17.43515396118164
60,0,-0.41887903213500977,0.8484848484848486,19.70857048034668,17.894472122192383
61,0,-0.41887903213500977,0.92929292929293,20.065034866333008,18.341920852661133
62,0,-0.41887903213500977,1.0101010101010104,20.402963638305664,18.73301887512207
63,0,-0.41887903213500977,1.0909090909090917,20.696687698364258,19.070377349853516
64,0,-0.41887903213500977,1.1717171717171722,20.978683471679688,19.3983211517334
65,0,-0.41887903213500977,1.2525252525252526,21.256877899169922,19.729373931884766
66,0,-0.41887903213500977,1.333333333333334,21.494672775268555,20.028980255126953
67,0,-0.41887903213500977,1.4141414141414144,21.71531867980957,20.30069351196289
